Name,"Modified Time","Change Time","Access Time","Created Time",Size,"Flags(Dir)","Flags(Meta)",Known,Location,"MD5 Hash","SHA-256 Hash","MIME Type",Extension
"wow64_microsoft-windows-mccs-engineshared_31bf3856ad364e35_10.0.19041.1_none_b6514808f7d87b1a","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/wow64_microsoft-windows-mccs-engineshared_31bf3856ad364e35_10.0.19041.1_none_b6514808f7d87b1a",,,application/octet-stream,
"wow64_microsoft-windows-mccs-syncres.resources_31bf3856ad364e35_10.0.19041.1_de-de_3b4c27d59f7c56ca","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/wow64_microsoft-windows-mccs-syncres.resources_31bf3856ad364e35_10.0.19041.1_de-de_3b4c27d59f7c56ca",,,application/octet-stream,
"wow64_microsoft-windows-mccs-syncres.resources_31bf3856ad364e35_10.0.19041.1_fr-ca_7f361afb862bd0bc","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/wow64_microsoft-windows-mccs-syncres.resources_31bf3856ad364e35_10.0.19041.1_fr-ca_7f361afb862bd0bc",,,application/octet-stream,
"wow64_microsoft-windows-mccs-syncres.resources_31bf3856ad364e35_10.0.19041.1_lt-lt_5a424ebb3038f4a2","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/wow64_microsoft-windows-mccs-syncres.resources_31bf3856ad364e35_10.0.19041.1_lt-lt_5a424ebb3038f4a2",,,application/octet-stream,
"wow64_microsoft-windows-mccs-syncres.resources_31bf3856ad364e35_10.0.19041.1_ru-ru_2d5e1582df5f5e36","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/wow64_microsoft-windows-mccs-syncres.resources_31bf3856ad364e35_10.0.19041.1_ru-ru_2d5e1582df5f5e36",,,application/octet-stream,
"wow64_microsoft-windows-mccs-syncres.resources_31bf3856ad364e35_10.0.19041.1_zh-cn_43c3683c757c3ca1","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/wow64_microsoft-windows-mccs-syncres.resources_31bf3856ad364e35_10.0.19041.1_zh-cn_43c3683c757c3ca1",,,application/octet-stream,
"wow64_microsoft-windows-media-format-sqm_31bf3856ad364e35_10.0.19041.1_none_1a41462b72cf54d0","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/wow64_microsoft-windows-media-format-sqm_31bf3856ad364e35_10.0.19041.1_none_1a41462b72cf54d0",,,application/octet-stream,
"wow64_microsoft-windows-mediaplayer-core_31bf3856ad364e35_10.0.19041.1_none_cbaf7af522d8020b","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/wow64_microsoft-windows-mediaplayer-core_31bf3856ad364e35_10.0.19041.1_none_cbaf7af522d8020b",,,application/octet-stream,
"wow64_microsoft-windows-mediaplayer-wmpdxm_31bf3856ad364e35_10.0.19041.1_none_647ddb2ffb89d18d","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/wow64_microsoft-windows-mediaplayer-wmpdxm_31bf3856ad364e35_10.0.19041.1_none_647ddb2ffb89d18d",,,application/octet-stream,
"wow64_microsoft-windows-mfc42x_31bf3856ad364e35_10.0.19041.1_none_b35a8617294d0190","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/wow64_microsoft-windows-mfc42x_31bf3856ad364e35_10.0.19041.1_none_b35a8617294d0190",,,application/octet-stream,
"wow64_microsoft-windows-mfmp4srcsnk_31bf3856ad364e35_10.0.19041.1_none_c6f5aed581d3ab40","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/wow64_microsoft-windows-mfmp4srcsnk_31bf3856ad364e35_10.0.19041.1_none_c6f5aed581d3ab40",,,application/octet-stream,
"wow64_microsoft-windows-mfvdsp_31bf3856ad364e35_10.0.19041.1_none_ba025b4b252c36d4","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/wow64_microsoft-windows-mfvdsp_31bf3856ad364e35_10.0.19041.1_none_ba025b4b252c36d4",,,application/octet-stream,
"wow64_microsoft-windows-mmdeviceapi_31bf3856ad364e35_10.0.19041.1_none_1549fb6d8d202300","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/wow64_microsoft-windows-mmdeviceapi_31bf3856ad364e35_10.0.19041.1_none_1549fb6d8d202300",,,application/octet-stream,
"wow64_microsoft-windows-more_31bf3856ad364e35_10.0.19041.1_none_6ca00840ecccf7b3","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/wow64_microsoft-windows-more_31bf3856ad364e35_10.0.19041.1_none_6ca00840ecccf7b3",,,application/octet-stream,
"wow64_microsoft-windows-mprapi_31bf3856ad364e35_10.0.19041.1_none_d4523cc226c2e3af","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/wow64_microsoft-windows-mprapi_31bf3856ad364e35_10.0.19041.1_none_d4523cc226c2e3af",,,application/octet-stream,
"wow64_microsoft-windows-msauditevtlog_31bf3856ad364e35_10.0.19041.1_none_878832244c2bbd32","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/wow64_microsoft-windows-msauditevtlog_31bf3856ad364e35_10.0.19041.1_none_878832244c2bbd32",,,application/octet-stream,
"wow64_microsoft-windows-msident_31bf3856ad364e35_10.0.19041.1_none_d86af15020742378","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/wow64_microsoft-windows-msident_31bf3856ad364e35_10.0.19041.1_none_d86af15020742378",,,application/octet-stream,
"wow64_microsoft-windows-msls31_31bf3856ad364e35_11.0.19041.1_none_c0370664e10be438","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/wow64_microsoft-windows-msls31_31bf3856ad364e35_11.0.19041.1_none_c0370664e10be438",,,application/octet-stream,
"wow64_microsoft-windows-msvbvm60_31bf3856ad364e35_10.0.19041.1_none_82c97ca9257825f3","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/wow64_microsoft-windows-msvbvm60_31bf3856ad364e35_10.0.19041.1_none_82c97ca9257825f3",,,application/octet-stream,
"wow64_microsoft-windows-msxml30.resources_31bf3856ad364e35_10.0.19041.1_en-us_fa04999b1a8b896b","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/wow64_microsoft-windows-msxml30.resources_31bf3856ad364e35_10.0.19041.1_en-us_fa04999b1a8b896b",,,application/octet-stream,
"wow64_microsoft-windows-n..-domain-clients-svc_31bf3856ad364e35_10.0.19041.1_none_04542fa7bfc386e2","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/wow64_microsoft-windows-n..-domain-clients-svc_31bf3856ad364e35_10.0.19041.1_none_04542fa7bfc386e2",,,application/octet-stream,
"wow64_microsoft-windows-n..henabledapplication_31bf3856ad364e35_10.0.19041.1_none_2a06f47b6e35a4ff","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/wow64_microsoft-windows-n..henabledapplication_31bf3856ad364e35_10.0.19041.1_none_2a06f47b6e35a4ff",,,application/octet-stream,
"wow64_microsoft-windows-n..mplatform.resources_31bf3856ad364e35_10.0.19041.1_en-us_5cf94ddbb5083ef3","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/wow64_microsoft-windows-n..mplatform.resources_31bf3856ad364e35_10.0.19041.1_en-us_5cf94ddbb5083ef3",,,application/octet-stream,
"wow64_microsoft-windows-n..orking-connectivity_31bf3856ad364e35_10.0.19041.1_none_f2c0eeddfa22dd8a","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/wow64_microsoft-windows-n..orking-connectivity_31bf3856ad364e35_10.0.19041.1_none_f2c0eeddfa22dd8a",,,application/octet-stream,
"wow64_microsoft-windows-n..tion_service_iasnap_31bf3856ad364e35_10.0.19041.1_none_39c0786028e2c15e","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/wow64_microsoft-windows-n..tion_service_iasnap_31bf3856ad364e35_10.0.19041.1_none_39c0786028e2c15e",,,application/octet-stream,
"wow64_microsoft-windows-naturallanguage6-base_31bf3856ad364e35_10.0.19041.1_none_1134a2bd29326103","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/wow64_microsoft-windows-naturallanguage6-base_31bf3856ad364e35_10.0.19041.1_none_1134a2bd29326103",,,application/octet-stream,
"wow64_microsoft-windows-ndis-tdi-bindingengine_31bf3856ad364e35_10.0.19041.1_none_fe5a9f39f9460f04","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/wow64_microsoft-windows-ndis-tdi-bindingengine_31bf3856ad364e35_10.0.19041.1_none_fe5a9f39f9460f04",,,application/octet-stream,
"wow64_microsoft-windows-netcoinstaller_31bf3856ad364e35_10.0.19041.1_none_b76805ebd0f118cf","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/wow64_microsoft-windows-netcoinstaller_31bf3856ad364e35_10.0.19041.1_none_b76805ebd0f118cf",,,application/octet-stream,
"wow64_microsoft-windows-netshell_31bf3856ad364e35_10.0.19041.1_none_95c922a8e1c911a3","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/wow64_microsoft-windows-netshell_31bf3856ad364e35_10.0.19041.1_none_95c922a8e1c911a3",,,application/octet-stream,
"wow64_microsoft-windows-networkbridgenetsh_31bf3856ad364e35_10.0.19041.1_none_8087b80438f3d43f","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/wow64_microsoft-windows-networkbridgenetsh_31bf3856ad364e35_10.0.19041.1_none_8087b80438f3d43f",,,application/octet-stream,
"wow64_microsoft-windows-newdev_31bf3856ad364e35_10.0.19041.1_none_d1bc032a24676029","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/wow64_microsoft-windows-newdev_31bf3856ad364e35_10.0.19041.1_none_d1bc032a24676029",,,application/octet-stream,
"wow64_microsoft-windows-ntasn1-dll_31bf3856ad364e35_10.0.19041.1_none_7a79a7dc98930338","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/wow64_microsoft-windows-ntasn1-dll_31bf3856ad364e35_10.0.19041.1_none_7a79a7dc98930338",,,application/octet-stream,
"wow64_microsoft-windows-o..ap-rastls.resources_31bf3856ad364e35_10.0.19041.1_en-us_3498f60021fb6a92","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/wow64_microsoft-windows-o..ap-rastls.resources_31bf3856ad364e35_10.0.19041.1_en-us_3498f60021fb6a92",,,application/octet-stream,
"wow64_microsoft-windows-o..onalfeatures-fondue_31bf3856ad364e35_10.0.19041.1_none_09fac50a5fe3aec5","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/wow64_microsoft-windows-o..onalfeatures-fondue_31bf3856ad364e35_10.0.19041.1_none_09fac50a5fe3aec5",,,application/octet-stream,
"wow64_microsoft-windows-ole-automation-stdole2_31bf3856ad364e35_10.0.19041.1_none_a91c7b19ecb3924a","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/wow64_microsoft-windows-ole-automation-stdole2_31bf3856ad364e35_10.0.19041.1_none_a91c7b19ecb3924a",,,application/octet-stream,
"wow64_microsoft-windows-onecorecommonproxystub_31bf3856ad364e35_10.0.19041.1_none_f6e8b9ece5bea2ec","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/wow64_microsoft-windows-onecorecommonproxystub_31bf3856ad364e35_10.0.19041.1_none_f6e8b9ece5bea2ec",,,application/octet-stream,
"wow64_microsoft-windows-onex_31bf3856ad364e35_10.0.19041.1_none_6610d3c2f119e8c8","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/wow64_microsoft-windows-onex_31bf3856ad364e35_10.0.19041.1_none_6610d3c2f119e8c8",,,application/octet-stream,
"wow64_microsoft-windows-p..-gameratingssystems_31bf3856ad364e35_10.0.19041.1_none_ea2adcedc21c0730","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/wow64_microsoft-windows-p..-gameratingssystems_31bf3856ad364e35_10.0.19041.1_none_ea2adcedc21c0730",,,application/octet-stream,
"wow64_microsoft-windows-p..idmanager.resources_31bf3856ad364e35_10.0.19041.1_en-us_0ccc37d44b6fadee","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/wow64_microsoft-windows-p..idmanager.resources_31bf3856ad364e35_10.0.19041.1_en-us_0ccc37d44b6fadee",,,application/octet-stream,
"wow64_microsoft-windows-p..leshooter.resources_31bf3856ad364e35_10.0.19041.1_en-us_45376bef93e9c753","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/wow64_microsoft-windows-p..leshooter.resources_31bf3856ad364e35_10.0.19041.1_en-us_45376bef93e9c753",,,application/octet-stream,
"wow64_microsoft-windows-p..nfiguration-cmdline_31bf3856ad364e35_10.0.19041.1_none_c9a1700d547d6cde","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/wow64_microsoft-windows-p..nfiguration-cmdline_31bf3856ad364e35_10.0.19041.1_none_c9a1700d547d6cde",,,application/octet-stream,
"wow64_microsoft-windows-p..otifications-client_31bf3856ad364e35_10.0.19041.1_none_ba3146365ec9667a","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/wow64_microsoft-windows-p..otifications-client_31bf3856ad364e35_10.0.19041.1_none_ba3146365ec9667a",,,application/octet-stream,
"wow64_microsoft-windows-p..rastructureconsumer_31bf3856ad364e35_10.0.19041.1_none_7422467504305553","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/wow64_microsoft-windows-p..rastructureconsumer_31bf3856ad364e35_10.0.19041.1_none_7422467504305553",,,application/octet-stream,
"wow64_microsoft-windows-p..st-common.resources_31bf3856ad364e35_10.0.19041.1_en-us_2ad75e70af5c9e59","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/wow64_microsoft-windows-p..st-common.resources_31bf3856ad364e35_10.0.19041.1_en-us_2ad75e70af5c9e59",,,application/octet-stream,
"wow64_microsoft-windows-p..ty-common.resources_31bf3856ad364e35_10.0.19041.1_en-us_c812fda5c4b1dba4","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/wow64_microsoft-windows-p..ty-common.resources_31bf3856ad364e35_10.0.19041.1_en-us_c812fda5c4b1dba4",,,application/octet-stream,
"wow64_microsoft-windows-payments-service_31bf3856ad364e35_10.0.19041.1_none_d2884d7287ec55a9","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/wow64_microsoft-windows-payments-service_31bf3856ad364e35_10.0.19041.1_none_d2884d7287ec55a9",,,application/octet-stream,
"wow64_microsoft-windows-peertopeerbase_31bf3856ad364e35_10.0.19041.1_none_2c1df2e2f9c5324c","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/wow64_microsoft-windows-peertopeerbase_31bf3856ad364e35_10.0.19041.1_none_2c1df2e2f9c5324c",,,application/octet-stream,
"wow64_microsoft-windows-photo-image-codec_31bf3856ad364e35_10.0.19041.1_none_5f7f660b197d1eef","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/wow64_microsoft-windows-photo-image-codec_31bf3856ad364e35_10.0.19041.1_none_5f7f660b197d1eef",,,application/octet-stream,
"wow64_microsoft-windows-ping-utilities_31bf3856ad364e35_10.0.19041.1_none_69775cdd639910cb","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/wow64_microsoft-windows-ping-utilities_31bf3856ad364e35_10.0.19041.1_none_69775cdd639910cb",,,application/octet-stream,
"wow64_microsoft-windows-powercfg_31bf3856ad364e35_10.0.19041.1_none_1ded72a14aa7d349","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/wow64_microsoft-windows-powercfg_31bf3856ad364e35_10.0.19041.1_none_1ded72a14aa7d349",,,application/octet-stream,
"wow64_microsoft-windows-printing-platform_31bf3856ad364e35_10.0.19041.1_none_68f5ef0395958001","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/wow64_microsoft-windows-printing-platform_31bf3856ad364e35_10.0.19041.1_none_68f5ef0395958001",,,application/octet-stream,
"wow64_microsoft-windows-printing3d-winrt-core_31bf3856ad364e35_10.0.19041.1_none_56748d9749a9d17d","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/wow64_microsoft-windows-printing3d-winrt-core_31bf3856ad364e35_10.0.19041.1_none_56748d9749a9d17d",,,application/octet-stream,
"wow64_microsoft-windows-proximity-common_31bf3856ad364e35_10.0.19041.1_none_7df123cc2ab24f57","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/wow64_microsoft-windows-proximity-common_31bf3856ad364e35_10.0.19041.1_none_7df123cc2ab24f57",,,application/octet-stream,
"wow64_microsoft-windows-quickassist.resources_31bf3856ad364e35_10.0.19041.1_bg-bg_d43371cac8abd226","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/wow64_microsoft-windows-quickassist.resources_31bf3856ad364e35_10.0.19041.1_bg-bg_d43371cac8abd226",,,application/octet-stream,
"wow64_microsoft-windows-quickassist.resources_31bf3856ad364e35_10.0.19041.1_es-mx_c4957e4b9be8dfff","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/wow64_microsoft-windows-quickassist.resources_31bf3856ad364e35_10.0.19041.1_es-mx_c4957e4b9be8dfff",,,application/octet-stream,
"wow64_microsoft-windows-quickassist.resources_31bf3856ad364e35_10.0.19041.1_it-it_4f3dfceb6758f834","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/wow64_microsoft-windows-quickassist.resources_31bf3856ad364e35_10.0.19041.1_it-it_4f3dfceb6758f834",,,application/octet-stream,
"wow64_microsoft-windows-quickassist.resources_31bf3856ad364e35_10.0.19041.1_pt-br_c42f6a4609e2084e","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/wow64_microsoft-windows-quickassist.resources_31bf3856ad364e35_10.0.19041.1_pt-br_c42f6a4609e2084e",,,application/octet-stream,
"wow64_microsoft-windows-quickassist.resources_31bf3856ad364e35_10.0.19041.1_th-th_4cb9579dd6a0cdf2","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/wow64_microsoft-windows-quickassist.resources_31bf3856ad364e35_10.0.19041.1_th-th_4cb9579dd6a0cdf2",,,application/octet-stream,
"wow64_microsoft-windows-r..-profile-hardwareid_31bf3856ad364e35_10.0.19041.1_none_a9c71792de1ee174","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/wow64_microsoft-windows-r..-profile-hardwareid_31bf3856ad364e35_10.0.19041.1_none_a9c71792de1ee174",,,application/octet-stream,
"wow64_microsoft-windows-r..etrics-wmi-provider_31bf3856ad364e35_10.0.19041.1_none_245f2709233b8bad","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/wow64_microsoft-windows-r..etrics-wmi-provider_31bf3856ad364e35_10.0.19041.1_none_245f2709233b8bad",,,application/octet-stream,
"wow64_microsoft-windows-r..rdvgm-com-component_31bf3856ad364e35_10.0.19041.1_none_89aaebe4f12880ff","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/wow64_microsoft-windows-r..rdvgm-com-component_31bf3856ad364e35_10.0.19041.1_none_89aaebe4f12880ff",,,application/octet-stream,
"wow64_microsoft-windows-r..topservices-rdpbase_31bf3856ad364e35_10.0.19041.1_none_9cc535028b17f5cc","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/wow64_microsoft-windows-r..topservices-rdpbase_31bf3856ad364e35_10.0.19041.1_none_9cc535028b17f5cc",,,application/octet-stream,
"wow64_microsoft-windows-rasclienttools_31bf3856ad364e35_10.0.19041.1_none_2f8c879e7c6f8b16","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/wow64_microsoft-windows-rasclienttools_31bf3856ad364e35_10.0.19041.1_none_2f8c879e7c6f8b16",,,application/octet-stream,
"wow64_microsoft-windows-rasman_31bf3856ad364e35_10.0.19041.1_none_2cec01f223b2ce4a","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00",0,Unallocated,,unknown,"/img_pc_EmployeA.vhd/Windows/WinSxS/wow64_microsoft-windows-rasman_31bf3856ad364e35_10.0.19041.1_none_2cec01f223b2ce4a",,,application/octet-stream,
